reward_today,future_reward,delay,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,guide.started,go_ahead.started,guidelines.started,guide.stopped,go_ahead.keys,go_ahead.rt,go_ahead.duration,task.started,fixation.started,text.started,key_resp.started,fixation.stopped,task.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thank_you.started,thx.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,1,2,9,5,41.1711546999868,,,,,,,,,41.155805699992925,41.1711546999868,42.166307499981485,42.166307499981485,42.183392900042236,43.217655900050886,t,1.0373544000322,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,1,3,10,6,43.232764000073075,,,,,,,,,43.219241600017995,43.232764000073075,44.23139309999533,44.23139309999533,44.23139309999533,45.91522020008415,t,1.6815095999045298,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,1,4,11,4,45.93026120006107,,,,,,,,,45.91683290002402,45.93026120006107,46.92771790002007,46.92771790002007,46.94544899999164,47.613578799995594,t,0.6726232999935746,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,1,5,12,2,47.62856280000415,,,,,,,,,47.61523900006432,47.62856280000415,48.62754220003262,48.62754220003262,48.64390730008017,49.660547800012864,l,1.0231631000060588,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,1,6,13,0,49.67576390004251,,,,,,,,,49.66247900004964,49.67576390004251,50.67583600000944,50.67583600000944,50.67583600000944,51.67658880003728,l,0.9894665000028908,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,2,0,14,0,51.68951960001141,,,,,,,,,51.678082400001585,51.68951960001141,52.690233200090006,52.690233200090006,52.690233200090006,53.74057220004033,l,1.0359736999962479,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,2,1,15,2,53.755624899989925,,,,,,,,,53.74218180007301,53.755624899989925,54.754845199990086,54.754845199990086,54.754845199990086,55.95553929999005,l,1.185302099911496,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,2,2,16,3,55.97264480008744,,,,,,,,,55.95634430006612,55.97264480008744,56.968224100070074,56.968224100070074,56.9850463999901,57.836904900032096,l,0.8662710000062361,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,2,3,17,4,57.85481210006401,,,,,,,,,57.83839930000249,57.85481210006401,58.8513506000163,58.8513506000163,58.86694290000014,59.58502310002223,t,0.7307029999792576,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,2,4,18,5,59.60078680003062,,,,,,,,,59.58663040003739,59.60078680003062,60.598342500044964,60.598342500044964,60.598342500044964,61.41713130008429,t,0.812819299986586,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,2,5,19,6,61.43293320003431,,,,,,,,,61.41880690003745,61.43293320003431,62.42973690002691,62.42973690002691,62.446979800006375,62.96420930000022,t,0.523261500056833,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,2,6,20,1,62.9830713000847,,,,,,,,,62.96582530008163,62.9830713000847,63.97808320005424,63.97808320005424,63.99536400008947,65.01357090007514,l,1.0284202999901026,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,3,0,21,2,65.02773840003647,,,,,,,,,65.0153412000509,65.02773840003647,66.02660260000266,66.02660260000266,66.04312500008382,67.02807330002543,l,0.9957328999880701,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,3,1,22,4,67.04334400000516,,,,,,,,,67.02971829997841,67.04334400000516,68.04037190007512,68.04037190007512,68.05756970006041,68.79416260006838,t,0.7512388000031933,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,3,2,23,0,68.81028870004229,,,,,,,,,68.79592810000759,68.81028870004229,69.80680170003325,69.80680170003325,69.82234820001759,71.35646500007715,l,1.5421330999815837,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,3,3,24,6,71.37185150000732,,,,,,,,,71.35818750003818,71.37185150000732,72.37061260000337,72.37061260000337,72.37061260000337,73.05415460001677,t,0.6754959999816492,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,3,4,25,3,73.07034980005119,,,,,,,,,73.05588760005776,73.07034980005119,74.06877220002934,74.06877220002934,74.08480620000046,74.653136500041,t,0.5681534999748692,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,3,5,26,1,74.66798440006096,,,,,,,,,74.65473910002038,74.66798440006096,75.66749210003763,75.66749210003763,75.66749210003763,76.21806780004408,l,0.5409466999117285,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,3,6,27,5,76.23450040002353,,,,,,,,,76.2199782000389,76.23450040002353,77.23187860008329,77.23187860008329,77.24883509997744,77.70100250001997,t,0.46307520009577274,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,4,0,28,4,77.71665980003309,,,,,,,,,77.70252260006964,77.71665980003309,78.69741350004915,78.69741350004915,78.73112210002728,79.31726889999118,t,0.6156536999624223,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,4,1,29,5,79.33211860002484,,,,,,,,,79.31890730001032,79.33211860002484,80.32910710002761,80.32910710002761,80.34590590000153,80.76507379999384,t,0.43218540004454553,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,4,2,30,1,80.77991220005788,,,,,,,,,80.7668316999916,80.77991220005788,81.7786105000414,81.7786105000414,81.79523729998618,82.47908030007966,l,0.6852933999616653,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,4,3,31,2,82.4941960000433,,,,,,,,,82.4808240000857,82.4941960000433,83.49354679998942,83.49354679998942,83.50927230005618,84.29455790005159,t,0.7856840000022203,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,4,4,32,0,84.30951480008662,,,,,,,,,84.29611200001091,84.30951480008662,85.30829220009036,85.30829220009036,85.32402679999359,86.22542929998599,l,0.9027873000595719,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,4,5,33,3,86.23984220006969,,,,,,,,,86.22697399999015,86.23984220006969,87.23959530005231,87.23959530005231,87.23959530005231,88.20739720005076,t,0.9521579000866041,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,4,6,34,6,88.22336220007855,,,,,,,,,88.20926680008415,88.22336220007855,89.22061140008736,89.22061140008736,89.23787690000609,89.8710733000189,t,0.6421020999550819,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,5,0,35,6,89.88560779998079,,,,,,,,,89.8726984000532,89.88560779998079,90.88484449998941,90.88484449998941,90.88484449998941,91.73599299998023,t,0.841997200041078,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,5,1,36,3,91.7511956000235,,,,,,,,,91.73759730008896,91.7511956000235,92.75095830007922,92.75095830007922,92.75095830007922,93.61936150002293,l,0.8649659999646246,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,5,2,37,2,93.63505330006592,,,,,,,,,93.62099600001238,93.63505330006592,94.63217650004663,94.63217650004663,94.64860230009072,95.4663529000245,l,0.8223720999667421,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,5,3,38,4,95.48321299999952,,,,,,,,,95.468142000027,95.48321299999952,96.48016670008656,96.48016670008656,96.4968446000712,97.54725230007898,t,1.0536479000002146,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,5,4,39,5,97.56305660004728,,,,,,,,,97.5489135000389,97.56305660004728,98.56089960003737,98.56089960003737,98.57754430000205,99.28081680007745,t,0.7169484000187367,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,5,5,40,0,99.29609620000701,,,,,,,,,99.28246730007231,99.29609620000701,100.29291810002178,100.29291810002178,100.30981840007007,101.06121409998741,l,0.7624897999921814,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,5,6,41,1,101.09036660008132,,,,,,,,,101.06281420006417,101.09036660008132,102.07459760003258,102.07459760003258,102.09116399998311,102.72693090001121,l,0.6432045999681577,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,6,0,42,6,102.7416292000562,,,,,,,,,102.72858830005862,102.7416292000562,103.73886310006492,103.73886310006492,103.75594800000545,104.60754990007263,l,0.8637992999283597,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,6,1,43,0,104.62234450003598,,,,,,,,,104.60909829998855,104.62234450003598,105.62189210008364,105.62189210008364,105.62189210008364,106.3724160999991,l,0.7419728999957442,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,6,2,44,2,106.38767119997647,,,,,,,,,106.37410640006419,106.38767119997647,107.38640299998224,107.38640299998224,107.4026959000621,108.15369409997948,t,0.7522859000600874,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,6,3,45,5,108.16972330003045,,,,,,,,,108.15526879997924,108.16972330003045,109.16702589998022,109.16702589998022,109.18391420005355,110.50125189998653,t,1.3233768999343738,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,6,4,46,1,110.51665770006366,,,,,,,,,110.50217730004806,110.51665770006366,111.5156822000863,111.5156822000863,111.5156822000863,112.13366240006872,l,0.6011128999525681,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,6,5,47,4,112.14980210002977,,,,,,,,,112.13583400007337,112.14980210002977,113.1465840000892,113.1465840000892,113.16366279998329,113.81472150003538,t,0.6631975999334827,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,6,6,48,3,113.82961280003656,,,,,,,,,113.8163821999915,113.82961280003656,114.82873329997528,114.82873329997528,114.82873329997528,115.58085859997664,t,0.74901329993736,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,7,0,49,1,115.5962074000854,,,,,,,,,115.58258090005256,115.5962074000854,116.59401320002507,116.59401320002507,116.60994600004051,117.26294180005789,l,0.6637005999218673,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,7,1,50,2,117.2782307000598,,,,,,,,,117.26469159999397,117.2782307000598,118.27536069997586,118.27536069997586,118.2921485999832,119.7767246000003,l,1.49269399989862,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,7,2,51,0,119.79326920001768,,,,,,,,,119.778369900072,119.79326920001768,120.79003859998193,120.79003859998193,120.8066589999944,122.25736280006822,l,1.4500202999915928,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,7,3,52,5,122.27233970002271,,,,,,,,,122.25892010005191,122.27233970002271,123.27037140005268,123.27037140005268,123.28732900007162,123.82172590005212,t,0.5364089000504464,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,7,4,53,4,123.83726679999381,,,,,,,,,123.82340600003954,123.83726679999381,124.83743130008224,124.83743130008224,124.85307650000323,125.37111379997805,t,0.529935700003989,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,7,5,54,6,125.38628920004703,,,,,,,,,125.37273300008383,125.38628920004703,126.3838394000195,126.3838394000195,126.40100110007916,126.90208650007844,t,0.5095324999419972,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,7,6,55,3,126.91698840004392,,,,,,,,,126.90418860001955,126.91698840004392,127.91647990001366,127.91647990001366,127.91647990001366,128.55178390000947,t,0.6300964000402018,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,8,0,56,2,128.56722089997493,,,,,,,,,128.55333460005932,128.56722089997493,129.56401219998952,129.56401219998952,129.58097220002674,130.51618420006707,l,0.9458942000055686,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,8,1,57,6,130.53353920008522,,,,,,,,,130.5178014000412,130.53353920008522,131.52929980005138,131.52929980005138,131.54555610008538,132.11427200003527,t,0.5817858999362215,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,8,2,58,1,132.1292271000566,,,,,,,,,132.11582240008283,132.1292271000566,133.12663120008074,133.12663120008074,133.14402850007173,134.04480300005525,l,0.9101725000655279,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,8,3,59,4,134.06160720007028,,,,,,,,,134.0464722000761,134.06160720007028,135.05937350005843,135.05937350005843,135.07550420006737,135.7106731000822,l,0.6455433000810444,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,8,4,60,3,135.72763009998016,,,,,,,,,135.71231840003747,135.72763009998016,136.72395930008497,136.72395930008497,136.74111370008904,137.30888450006023,t,0.5757106000091881,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,8,5,61,0,137.32561110006645,,,,,,,,,137.3103574999841,137.32561110006645,138.3223905999912,138.3223905999912,138.33866720006336,139.05657770007383,l,0.7232288999948651,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,8,6,62,5,139.07154440006707,,,,,,,,,139.0583093999885,139.07154440006707,140.07041659997776,140.07041659997776,140.07041659997776,140.82304370007478,t,0.7467386999633163,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,9,0,63,4,140.8385540000163,,,,,,,,,140.82468950003386,140.8385540000163,141.83589910005685,141.83589910005685,141.85203000006732,142.40384939999785,t,0.5615028000902385,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,9,1,64,2,142.43329369998537,,,,,,,,,142.40544030000456,142.43329369998537,143.41807480005082,143.41807480005082,143.43407379998825,144.13560759997927,l,0.7083875000244007,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,9,2,65,5,144.15198780002538,,,,,,,,,144.13730689999647,144.15198780002538,145.1488043999998,145.1488043999998,145.165250100079,145.76690739998594,t,0.6090787999564782,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
40,55,62,9,3,66,3,145.7825817000121,,,,,,,,,145.76852270006202,145.7825817000121,146.78059790004045,146.78059790004045,146.7972975000739,147.88154790003318,t,1.0864551999839023,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,9,4,67,0,147.8963586000027,,,,,,,,,147.88310340000317,147.8963586000027,148.89528460009024,148.89528460009024,148.89528460009024,149.58019100001547,l,0.6701522000366822,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
15,35,13,9,5,68,1,149.59519780008122,,,,,,,,,149.58188680000603,149.59519780008122,150.5941289999755,150.5941289999755,150.5941289999755,151.29460939997807,l,0.6883173999376595,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
78,80,162,9,6,69,6,151.31078950001393,,,,,,,,,151.29623159999028,151.31078950001393,152.30831059999764,152.30831059999764,152.32514790003188,153.07695320004132,t,0.7627304999623448,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
67,75,119,10,0,70,5,153.0938672000775,,,,,,,,,153.07861259998754,153.0938672000775,154.08939550002106,154.08939550002106,154.1061138000805,154.54169119999278,t,0.43635870004072785,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
27,50,21,10,1,71,2,154.55752789997496,,,,,,,,,154.5433602000121,154.55752789997496,155.55513220001012,155.55513220001012,155.57221070001833,156.27504009997938,l,0.7176790001103655,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
49,60,89,10,2,72,4,156.29116680007428,,,,,,,,,156.27652439998928,156.29116680007428,157.28782020008657,157.28782020008657,157.3036473999964,158.13743370003067,t,0.8385569000383839,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
11,30,7,10,3,73,0,158.15244289999828,,,,,,,,,158.13900289998855,158.15244289999828,159.15201850002632,159.15201850002632,159.15201850002632,159.7876460000407,l,0.628177999984473,None,,,,03A,001,2024-11-15_11h14.24.326,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h14.39.030124 +0530,
