loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,guidelines.started,text.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,find_1.started,text_2.started,find_image_1.started,key_resp_2.started,find_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,baseline_sa.started,subtle_anger.started,n_1.started,n_2.started,n_3.started,n_4.started,n_5.started,n_6.started,mouse_resp.started,fix_1.started,baseline_sa.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.corr,mouse_resp.clicked_name,main_sa.started,subtle_anger_main.started,mouse_resp_4.started,d_1.started,d_2.started,d_3.started,s_1.started,s_2.started,s_3.started,fix_2.started,main_sa.stopped,mouse_resp_4.x,mouse_resp_4.y,mouse_resp_4.leftButton,mouse_resp_4.midButton,mouse_resp_4.rightButton,mouse_resp_4.time,mouse_resp_4.corr,mouse_resp_4.clicked_name,find_3.started,text_4.started,key_resp_4.started,find_image__.started,find_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,baseline_ca.started,clear_anger.started,n_7.started,n_8.started,n_9.started,n_10.started,n_11.started,n_12.started,mouse_resp_3.started,fix_3.started,baseline_ca.stopped,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.corr,mouse_resp_3.clicked_name,main_ca.started,clear_anger_main.started,mouse_resp_5.started,d_4.started,d_5.started,d_6.started,s_4.started,s_5.started,s_6.started,fix_4.started,main_ca.stopped,mouse_resp_5.x,mouse_resp_5.y,mouse_resp_5.leftButton,mouse_resp_5.midButton,mouse_resp_5.rightButton,mouse_resp_5.time,mouse_resp_5.corr,mouse_resp_5.clicked_name,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,0,,,,,65.69810009998037,,,,,,,,,,,,,,,,,65.68645590002416,65.69810009998037,65.69810009998037,65.69810009998037,65.69810009998037,65.69810009998037,65.69810009998037,65.69810009998037,0.0013073000009171665,65.69810009998037,67.96493439999176,[-0.16276041666666666],[0.4440104166666667],[1],[0],[0],[2.276765999966301],[1],['subtle_anger'],67.9663348000031,67.97882409999147,0.0005775999743491411,67.97882409999147,67.97882409999147,67.97882409999147,67.97882409999147,67.97882409999147,67.97882409999147,67.97882409999147,70.7621930000023,[-0.23046875],[-0.4166666666666667],[1],[0],[0],[2.7943772000144236],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
9,0,9,0,,,,,70.79287599999225,,,,,,,,,,,,,,,,,70.76460719999159,70.79287599999225,70.79287599999225,70.79287599999225,70.79287599999225,70.79287599999225,70.79287599999225,70.79287599999225,0.0013431000406853855,70.79287599999225,76.65604959998745,[-0.33984375],[0.020833333333333332],[1],[0],[0],[5.889734599972144],[1],['subtle_anger'],76.65773799997987,76.67071510001551,0.0006125999498181045,76.67071510001551,76.67071510001551,76.67071510001551,76.67071510001551,76.67071510001551,76.67071510001551,76.67071510001551,78.55478260002565,[0.0234375],[-0.09895833333333333],[1],[0],[0],[1.89575289998902],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
10,0,10,0,,,,,78.56820119998883,,,,,,,,,,,,,,,,,78.55714519997127,78.56820119998883,78.56820119998883,78.56820119998883,78.56820119998883,78.56820119998883,78.56820119998883,78.56820119998883,0.001301499956753105,78.56820119998883,84.49935559998266,[0.1328125],[0.4270833333333333],[1],[0],[0],[5.940574600012042],[1],['subtle_anger'],84.50104780000402,84.51263190002646,0.0007689000340178609,84.51263190002646,84.51263190002646,84.51263190002646,84.51263190002646,84.51263190002646,84.51263190002646,84.51263190002646,86.06539200001862,[0.3216145833333333],[-0.09375],[1],[0],[0],[1.562691500002984],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
11,0,11,0,,,,,86.09434289997444,,,,,,,,,,,,,,,,,86.06820919999154,86.09434289997444,86.09434289997444,86.09434289997444,86.09434289997444,86.09434289997444,86.09434289997444,86.09434289997444,0.0016614000196568668,86.09434289997444,88.21191940002609,[0.22916666666666666],[0.2760416666666667],[1],[0],[0],[2.1417973000206985],[1],['subtle_anger'],88.21397400001297,88.2257382000098,0.0007993999752216041,88.2257382000098,88.2257382000098,88.2257382000098,88.2257382000098,88.2257382000098,88.2257382000098,88.2257382000098,92.04323900002055,[-0.01171875],[-0.09114583333333333],[1],[0],[0],[3.8276683999574743],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
12,0,12,0,,,,,92.0559198000119,,,,,,,,,,,,,,,,,92.04551600001287,92.0559198000119,92.0559198000119,92.0559198000119,92.0559198000119,92.0559198000119,92.0559198000119,92.0559198000119,0.0012820000411011279,92.0559198000119,94.68782120000105,[0.2916666666666667],[0.4453125],[1],[0],[0],[2.640771100006532],[1],['subtle_anger'],94.68924799998058,94.70265469996957,0.0006720000528730452,94.70265469996957,94.70265469996957,94.70265469996957,94.70265469996957,94.70265469996957,94.70265469996957,94.70265469996957,97.43527630000608,[0.2265625],[0.4244791666666667],[1],[0],[0],[2.7446741000167094],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
13,0,13,0,,,,,97.44993599998998,,,,,,,,,,,,,,,,,97.43765209999401,97.44993599998998,97.44993599998998,97.44993599998998,97.44993599998998,97.44993599998998,97.44993599998998,97.44993599998998,0.0013272000360302627,97.44993599998998,99.3007585000014,[0.10286458333333333],[0.34375],[1],[0],[0],[1.861295800015796],[1],['subtle_anger'],99.30221230001189,99.3144776999834,0.0008113000076264143,99.3144776999834,99.3144776999834,99.3144776999834,99.3144776999834,99.3144776999834,99.3144776999834,99.3144776999834,101.01507439999841,[0.4322916666666667],[0.4713541666666667],[1],[0],[0],[1.7114635999896564],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
14,0,14,0,,,,,101.03024759999244,,,,,,,,,,,,,,,,,101.01676710002357,101.03024759999244,101.03024759999244,101.03024759999244,101.03024759999244,101.03024759999244,101.03024759999244,101.03024759999244,0.0009815999655984342,101.03024759999244,102.54675590002444,[0.036458333333333336],[0.4401041666666667],[1],[0],[0],[1.5286866000387818],[1],['subtle_anger'],102.54785009997431,102.56202690000646,0.00046140002086758614,102.56202690000646,102.56202690000646,102.56202690000646,102.56202690000646,102.56202690000646,102.56202690000646,102.56202690000646,104.79505740001332,[-0.2838541666666667],[-0.2565104166666667],[1],[0],[0],[2.2460796000086702],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
15,0,15,0,,,,,104.81015430000843,,,,,,,,,,,,,,,,,104.79703810001956,104.81015430000843,104.81015430000843,104.81015430000843,104.81015430000843,104.81015430000843,104.81015430000843,104.81015430000843,0.0011764999944716692,104.81015430000843,107.25922840001294,[-0.37109375],[0.020833333333333332],[1],[0],[0],[2.460659799980931],[1],['subtle_anger'],107.26103009999497,107.27365779998945,0.0006231000297702849,107.27365779998945,107.27365779998945,107.27365779998945,107.27365779998945,107.27365779998945,107.27365779998945,107.27365779998945,109.57430370000657,[-0.14453125],[-0.265625],[1],[0],[0],[2.3118200000026263],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
16,0,16,0,,,,,109.58831189997727,,,,,,,,,,,,,,,,,109.57661679998273,109.58831189997727,109.58831189997727,109.58831189997727,109.58831189997727,109.58831189997727,109.58831189997727,109.58831189997727,0.001209300011396408,109.58831189997727,112.3715085000149,[0.10026041666666667],[-0.3580729166666667],[1],[0],[0],[2.7932077999575995],[1],['subtle_anger'],112.37356799998088,112.38579019997269,0.0009381999843753874,112.38579019997269,112.38579019997269,112.38579019997269,112.38579019997269,112.38579019997269,112.38579019997269,112.38579019997269,114.58695189998252,[0.0703125],[-0.3802083333333333],[1],[0],[0],[2.211457600002177],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
17,0,17,0,,,,,114.60375870001735,,,,,,,,,,,,,,,,,114.5906744999811,114.60375870001735,114.60375870001735,114.60375870001735,114.60375870001735,114.60375870001735,114.60375870001735,114.60375870001735,0.0020631999941542745,114.60375870001735,116.26778350002132,[-0.041666666666666664],[-0.11979166666666667],[1],[0],[0],[1.6748876000056043],[1],['subtle_anger'],116.27024550002534,116.28226180002093,0.0009394999942742288,116.28226180002093,116.28226180002093,116.28226180002093,116.28226180002093,116.28226180002093,116.28226180002093,116.28226180002093,117.91745259996969,[-0.23958333333333334],[-0.3385416666666667],[1],[0],[0],[1.6454339000047185],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
18,0,18,0,,,,,117.93262269999832,,,,,,,,,,,,,,,,,117.920481499983,117.93262269999832,117.93262269999832,117.93262269999832,117.93262269999832,117.93262269999832,117.93262269999832,117.93262269999832,0.0016207000007852912,117.93262269999832,120.8967161999899,[0.4765625],[0.4231770833333333],[1],[0],[0],[2.9742596999858506],[1],['subtle_anger'],120.89851470000576,120.91048540000338,0.0008786999969743192,120.91048540000338,120.91048540000338,120.91048540000338,120.91048540000338,120.91048540000338,120.91048540000338,120.91048540000338,126.60658830002649,[0.12109375],[-0.3606770833333333],[1],[0],[0],[5.706411799998023],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
19,0,19,0,,,,,126.62147660000483,,,,,,,,,,,,,,,,,126.60891230002744,126.62147660000483,126.62147660000483,126.62147660000483,126.62147660000483,126.62147660000483,126.62147660000483,126.62147660000483,0.0010652000200934708,126.62147660000483,129.37136340001598,[-0.18359375],[0.3802083333333333],[1],[0],[0],[2.760918000014499],[1],['subtle_anger'],129.3730403999798,129.38562969997292,0.0007701999857090414,129.38562969997292,129.38562969997292,129.38562969997292,129.38562969997292,129.38562969997292,129.38562969997292,129.38562969997292,130.65222119999817,[-0.3151041666666667],[0.3125],[1],[0],[0],[1.2777671000221744],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
20,0,20,0,,,,,130.6675046000164,,,,,,,,,,,,,,,,,130.6536366000073,130.6675046000164,130.6675046000164,130.6675046000164,130.6675046000164,130.6675046000164,130.6675046000164,130.6675046000164,0.0007403999916277826,130.6675046000164,132.16900529997656,[0.3645833333333333],[-0.2955729166666667],[1],[0],[0],[1.5141110999975353],[1],['subtle_anger'],132.1709656000021,132.18261610000627,0.0008622000459581614,132.18261610000627,132.18261610000627,132.18261610000627,132.18261610000627,132.18261610000627,132.18261610000627,132.18261610000627,135.24863250000635,[-0.3359375],[0.3854166666666667],[1],[0],[0],[3.0761638999683782],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
21,0,21,0,,,,,135.26342470000964,,,,,,,,,,,,,,,,,135.25019260001136,135.26342470000964,135.26342470000964,135.26342470000964,135.26342470000964,135.26342470000964,135.26342470000964,135.26342470000964,0.0009064000332728028,135.26342470000964,137.11415229999693,[0.3971354166666667],[0.2526041666666667],[1],[0],[0],[1.862377200042829],[1],['subtle_anger'],137.1162203999702,137.1285354999709,0.0009428000194020569,137.1285354999709,137.1285354999709,137.1285354999709,137.1285354999709,137.1285354999709,137.1285354999709,137.1285354999709,141.02629960002378,[0.234375],[-0.08463541666666667],[1],[0],[0],[3.908393200021237],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
22,0,22,0,,,,,141.0407763000112,,,,,,,,,,,,,,,,,141.0279634000035,141.0407763000112,141.0407763000112,141.0407763000112,141.0407763000112,141.0407763000112,141.0407763000112,141.0407763000112,0.0009764000424183905,141.0407763000112,143.65666410000995,[-0.4596354166666667],[-0.061197916666666664],[1],[0],[0],[2.627468199993018],[1],['subtle_anger'],143.6578147999826,143.67127639998216,0.0006150000263005495,143.67127639998216,143.67127639998216,143.67127639998216,143.67127639998216,143.67127639998216,143.67127639998216,143.67127639998216,148.48600839998107,[0.35546875],[-0.0625],[1],[0],[0],[4.826891100034118],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
23,0,23,0,,,,,148.49983899999643,,,,,,,,,,,,,,,,,148.4880183999776,148.49983899999643,148.49983899999643,148.49983899999643,148.49983899999643,148.49983899999643,148.49983899999643,148.49983899999643,0.0010968000278808177,148.49983899999643,150.2011069,[-0.4440104166666667],[0.41796875],[1],[0],[0],[1.711566700018011],[1],['subtle_anger'],150.20286720001604,150.2145946000237,0.0008028000011108816,150.2145946000237,150.2145946000237,150.2145946000237,150.2145946000237,150.2145946000237,150.2145946000237,150.2145946000237,153.1139461999992,[-0.033854166666666664],[-0.14192708333333334],[1],[0],[0],[2.909615099953953],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
24,0,24,0,,,,,153.1287276999792,,,,,,,,,,,,,,,,,153.11611880001146,153.1287276999792,153.1287276999792,153.1287276999792,153.1287276999792,153.1287276999792,153.1287276999792,153.1287276999792,0.0011363999801687896,153.1287276999792,156.0289547999855,[0.37890625],[-0.24088541666666666],[1],[0],[0],[2.9111304999678396],[1],['subtle_anger'],156.03108169999905,156.04444309999235,0.00088310003047809,156.04444309999235,156.04444309999235,156.04444309999235,156.04444309999235,156.04444309999235,156.04444309999235,156.04444309999235,157.7103234999813,[0.014322916666666666],[-0.30078125],[1],[0],[0],[1.6776582999737002],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04S,001,2024-12-03_20h12.43.248,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h13.03.712902 +0530,
