loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,guidelines.started,text.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,find_1.started,text_2.started,find_image_1.started,key_resp_2.started,find_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,baseline_sa.started,subtle_anger.started,n_1.started,n_2.started,n_3.started,n_4.started,n_5.started,n_6.started,mouse_resp.started,fix_1.started,baseline_sa.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.corr,mouse_resp.clicked_name,main_sa.started,subtle_anger_main.started,mouse_resp_4.started,d_1.started,d_2.started,d_3.started,s_1.started,s_2.started,s_3.started,fix_2.started,main_sa.stopped,mouse_resp_4.x,mouse_resp_4.y,mouse_resp_4.leftButton,mouse_resp_4.midButton,mouse_resp_4.rightButton,mouse_resp_4.time,mouse_resp_4.corr,mouse_resp_4.clicked_name,find_3.started,text_4.started,key_resp_4.started,find_image__.started,find_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,baseline_ca.started,clear_anger.started,n_7.started,n_8.started,n_9.started,n_10.started,n_11.started,n_12.started,mouse_resp_3.started,fix_3.started,baseline_ca.stopped,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.corr,mouse_resp_3.clicked_name,main_ca.started,clear_anger_main.started,mouse_resp_5.started,d_4.started,d_5.started,d_6.started,s_4.started,s_5.started,s_6.started,fix_4.started,main_ca.stopped,mouse_resp_5.x,mouse_resp_5.y,mouse_resp_5.leftButton,mouse_resp_5.midButton,mouse_resp_5.rightButton,mouse_resp_5.time,mouse_resp_5.corr,mouse_resp_5.clicked_name,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,0,,,,,57.235719899996184,,,,,,,,,,,,,,,,,57.224318699969444,57.235719899996184,57.235719899996184,57.235719899996184,57.235719899996184,57.235719899996184,57.235719899996184,57.235719899996184,0.0014044999843463302,57.235719899996184,61.03678339999169,[0.17708333333333334],[0.140625],[1],[0],[0],[3.8101352999801748],[1],['subtle_anger'],61.041449500015005,61.06512859999202,0.0024570999667048454,61.06512859999202,61.06512859999202,61.06512859999202,61.06512859999202,61.06512859999202,61.06512859999202,61.06512859999202,62.314983599993866,[-0.1875],[0.3125],[1],[0],[0],[1.2702982000191696],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
9,0,9,0,,,,,62.32933049998246,,,,,,,,,,,,,,,,,62.31663760001538,62.32933049998246,62.32933049998246,62.32933049998246,62.32933049998246,62.32933049998246,62.32933049998246,62.32933049998246,0.0007970999577082694,62.32933049998246,63.66284070000984,[0.4622395833333333],[0.3684895833333333],[1],[0],[0],[1.3449740000069141],[1],['subtle_anger'],63.66420860000653,63.67903840000508,0.0006196000031195581,63.67903840000508,63.67903840000508,63.67903840000508,63.67903840000508,63.67903840000508,63.67903840000508,63.67903840000508,65.97932859999128,[0.3515625],[0.0703125],[1],[0],[0],[2.313804799981881],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
10,0,10,0,,,,,65.99336299998686,,,,,,,,,,,,,,,,,65.98145789996488,65.99336299998686,65.99336299998686,65.99336299998686,65.99336299998686,65.99336299998686,65.99336299998686,65.99336299998686,0.0011522999848239124,65.99336299998686,67.86008090001997,[-0.296875],[0.07682291666666667],[1],[0],[0],[1.8771640999475494],[1],['subtle_anger'],67.86191209999379,67.87381800002186,0.0008163999882526696,67.87381800002186,67.87381800002186,67.87381800002186,67.87381800002186,67.87381800002186,67.87381800002186,67.87381800002186,69.19123100000434,[-0.14973958333333334],[0.2630208333333333],[1],[0],[0],[1.3278446999611333],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
11,0,11,0,,,,,69.20591670001158,,,,,,,,,,,,,,,,,69.19319730001735,69.20591670001158,69.20591670001158,69.20591670001158,69.20591670001158,69.20591670001158,69.20591670001158,69.20591670001158,0.0010213000350631773,69.20591670001158,70.52369639999233,[0.015625],[0.4453125],[1],[0],[0],[1.3290983000188135],[1],['subtle_anger'],70.52516560000367,70.53857629996492,0.0005667000077664852,70.53857629996492,70.53857629996492,70.53857629996492,70.53857629996492,70.53857629996492,70.53857629996492,70.53857629996492,72.82087549997959,[-0.44140625],[0.2630208333333333],[1],[0],[0],[2.2946200000005774],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
12,0,12,0,,,,,72.83645010000328,,,,,,,,,,,,,,,,,72.82243719999678,72.83645010000328,72.83645010000328,72.83645010000328,72.83645010000328,72.83645010000328,72.83645010000328,72.83645010000328,0.0007726000039838254,72.83645010000328,74.63612280000234,[0.2903645833333333],[-0.4309895833333333],[1],[0],[0],[1.8124360000365414],[1],['subtle_anger'],74.63800370000536,74.65050579997478,0.0005852000322192907,74.65050579997478,74.65050579997478,74.65050579997478,74.65050579997478,74.65050579997478,74.65050579997478,74.65050579997478,75.85370839998359,[-0.13802083333333334],[0.15104166666666666],[1],[0],[0],[1.2143099999520928],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
13,0,13,0,,,,,75.8684048000141,,,,,,,,,,,,,,,,,75.85656669997843,75.8684048000141,75.8684048000141,75.8684048000141,75.8684048000141,75.8684048000141,75.8684048000141,75.8684048000141,0.0016373999533243477,75.8684048000141,76.95048180001322,[-0.48828125],[0.022135416666666668],[1],[0],[0],[1.0920897999894805],[1],['subtle_anger'],76.9520509999711,76.96538249996956,0.0006708999862894416,76.96538249996956,76.96538249996956,76.96538249996956,76.96538249996956,76.96538249996956,76.96538249996956,76.96538249996956,78.81748179998249,[0.3697916666666667],[-0.07942708333333333],[1],[0],[0],[1.8638356999726966],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
14,0,14,0,,,,,78.83090569998603,,,,,,,,,,,,,,,,,78.81960609997623,78.83090569998603,78.83090569998603,78.83090569998603,78.83090569998603,78.83090569998603,78.83090569998603,78.83090569998603,0.001249800028745085,78.83090569998603,81.43402609997429,[-0.016927083333333332],[0.26953125],[1],[0],[0],[2.6120616999687627],[1],['subtle_anger'],81.43719059997238,81.45631609996781,0.0014563999720849097,81.45631609996781,81.45631609996781,81.45631609996781,81.45631609996781,81.45631609996781,81.45631609996781,81.45631609996781,82.61373649997404,[-0.4791666666666667],[0.13411458333333334],[1],[0],[0],[1.1743339999811724],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
15,0,15,0,,,,,82.62650999997277,,,,,,,,,,,,,,,,,82.61586209997768,82.62650999997277,82.62650999997277,82.62650999997277,82.62650999997277,82.62650999997277,82.62650999997277,82.62650999997277,0.001158400031272322,82.62650999997277,83.59392449998995,[-0.16145833333333334],[0.1640625],[1],[0],[0],[0.9765668000327423],[1],['subtle_anger'],83.59524940000847,83.60872489999747,0.0006356000085361302,83.60872489999747,83.60872489999747,83.60872489999747,83.60872489999747,83.60872489999747,83.60872489999747,83.60872489999747,85.60928999999305,[-0.47265625],[-0.2565104166666667],[1],[0],[0],[2.0126488000387326],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
16,0,16,0,,,,,85.62328030000208,,,,,,,,,,,,,,,,,85.61169130000053,85.62328030000208,85.62328030000208,85.62328030000208,85.62328030000208,85.62328030000208,85.62328030000208,85.62328030000208,0.0013265000307001173,85.62328030000208,86.42540239996742,[-0.20833333333333334],[0.17578125],[1],[0],[0],[0.8116475999704562],[1],['subtle_anger'],86.42720500001451,86.4403465000214,0.0007921999786049128,86.4403465000214,86.4403465000214,86.4403465000214,86.4403465000214,86.4403465000214,86.4403465000214,86.4403465000214,87.623327600013,[-0.4010416666666667],[0.13151041666666666],[1],[0],[0],[1.1945116000133567],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
17,0,17,0,,,,,87.63885180000216,,,,,,,,,,,,,,,,,87.62567199999467,87.63885180000216,87.63885180000216,87.63885180000216,87.63885180000216,87.63885180000216,87.63885180000216,87.63885180000216,0.0012574999709613621,87.63885180000216,89.45579899998847,[-0.2942708333333333],[-0.37109375],[1],[0],[0],[1.8284646999672987],[1],['subtle_anger'],89.45817920000991,89.47098889999324,0.0011807999690063298,89.47098889999324,89.47098889999324,89.47098889999324,89.47098889999324,89.47098889999324,89.47098889999324,89.47098889999324,91.43740890000481,[0.3763020833333333],[0.3203125],[1],[0],[0],[1.9774682999704964],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
18,0,18,0,,,,,91.45122139999876,,,,,,,,,,,,,,,,,91.43923999997787,91.45122139999876,91.45122139999876,91.45122139999876,91.45122139999876,91.45122139999876,91.45122139999876,91.45122139999876,0.001026199955958873,91.45122139999876,93.65020919998642,[-0.4479166666666667],[-0.44140625],[1],[0],[0],[2.209412699972745],[1],['subtle_anger'],93.65137340000365,93.66588380001485,0.0005500999977812171,93.66588380001485,93.66588380001485,93.66588380001485,93.66588380001485,93.66588380001485,93.66588380001485,93.66588380001485,100.61177419999149,[0.24088541666666666],[0.39453125],[1],[0],[0],[6.959227699961048],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
19,0,19,0,,,,,100.62567579996539,,,,,,,,,,,,,,,,,100.61401179997483,100.62567579996539,100.62567579996539,100.62567579996539,100.62567579996539,100.62567579996539,100.62567579996539,100.62567579996539,0.001089799974579364,100.62567579996539,102.45986850000918,[0.3020833333333333],[-0.23046875],[1],[0],[0],[1.8442467999993823],[1],['subtle_anger'],102.46188099996652,102.47363279998535,0.0009057000279426575,102.47363279998535,102.47363279998535,102.47363279998535,102.47363279998535,102.47363279998535,102.47363279998535,102.47363279998535,103.89380469999742,[0.10807291666666667],[-0.018229166666666668],[1],[0],[0],[1.4304200999904424],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R,001,2024-12-03_19h46.38.250,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h47.10.608187 +0530,
