loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,guidelines.started,text.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,find_1.started,text_2.started,find_image_1.started,key_resp_2.started,find_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,baseline_sa.started,subtle_anger.started,n_1.started,n_2.started,n_3.started,n_4.started,n_5.started,n_6.started,mouse_resp.started,fix_1.started,baseline_sa.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.corr,mouse_resp.clicked_name,main_sa.started,subtle_anger_main.started,mouse_resp_4.started,d_1.started,d_2.started,d_3.started,s_1.started,s_2.started,s_3.started,fix_2.started,main_sa.stopped,mouse_resp_4.x,mouse_resp_4.y,mouse_resp_4.leftButton,mouse_resp_4.midButton,mouse_resp_4.rightButton,mouse_resp_4.time,mouse_resp_4.corr,mouse_resp_4.clicked_name,find_3.started,text_4.started,key_resp_4.started,find_image__.started,find_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,baseline_ca.started,clear_anger.started,n_7.started,n_8.started,n_9.started,n_10.started,n_11.started,n_12.started,mouse_resp_3.started,fix_3.started,baseline_ca.stopped,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.corr,mouse_resp_3.clicked_name,main_ca.started,clear_anger_main.started,mouse_resp_5.started,d_4.started,d_5.started,d_6.started,s_4.started,s_5.started,s_6.started,fix_4.started,main_ca.stopped,mouse_resp_5.x,mouse_resp_5.y,mouse_resp_5.leftButton,mouse_resp_5.midButton,mouse_resp_5.rightButton,mouse_resp_5.time,mouse_resp_5.corr,mouse_resp_5.clicked_name,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,0,,,,,67.97771130001638,,,,,,,,,,,,,,,,,67.96675279998453,67.97771130001638,67.97771130001638,67.97771130001638,67.97771130001638,67.97771130001638,67.97771130001638,67.97771130001638,0.001173800032120198,67.97771130001638,69.56153690000065,[-0.03125],[-0.11848958333333333],[1],[0],[0],[1.5932748999912292],[1],['subtle_anger'],69.56334819999756,69.57628859998658,0.0008166000479832292,69.57628859998658,69.57628859998658,69.57628859998658,69.57628859998658,69.57628859998658,69.57628859998658,69.57628859998658,71.5762199999881,[-0.3997395833333333],[-0.3072916666666667],[1],[0],[0],[2.0114144000108354],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
9,0,9,0,,,,,71.59070110000903,,,,,,,,,,,,,,,,,71.57840250001755,71.59070110000903,71.59070110000903,71.59070110000903,71.59070110000903,71.59070110000903,71.59070110000903,71.59070110000903,0.001202200015541166,71.59070110000903,74.2392991000088,[0.19140625],[0.3697916666666667],[1],[0],[0],[2.6594773000106215],[1],['subtle_anger'],74.24048149998998,74.25513469998259,0.0005295000155456364,74.25513469998259,74.25513469998259,74.25513469998259,74.25513469998259,74.25513469998259,74.25513469998259,74.25513469998259,76.62122079997789,[0.4908854166666667],[-0.2552083333333333],[1],[0],[0],[2.379577700048685],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
10,0,10,0,,,,,76.63553879997926,,,,,,,,,,,,,,,,,76.6232906000223,76.63553879997926,76.63553879997926,76.63553879997926,76.63553879997926,76.63553879997926,76.63553879997926,76.63553879997926,0.0011736000305972993,76.63553879997926,78.35407200001646,[0.23828125],[0.2838541666666667],[1],[0],[0],[1.729169300000649],[1],['subtle_anger'],78.35584610002115,78.36756660003448,0.0005970000056549907,78.36756660003448,78.36756660003448,78.36756660003448,78.36756660003448,78.36756660003448,78.36756660003448,78.36756660003448,80.3665474000154,[-0.09895833333333333],[0.17838541666666666],[1],[0],[0],[2.0095492000109516],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
11,0,11,0,,,,,80.38247599999886,,,,,,,,,,,,,,,,,80.368420600018,80.38247599999886,80.38247599999886,80.38247599999886,80.38247599999886,80.38247599999886,80.38247599999886,80.38247599999886,0.0010340000153519213,80.38247599999886,81.76695670001209,[0.09375],[0.10807291666666667],[1],[0],[0],[1.3971230000024661],[1],['subtle_anger'],81.76843050000025,81.78115950000938,0.0007356000132858753,81.78115950000938,81.78115950000938,81.78115950000938,81.78115950000938,81.78115950000938,81.78115950000938,81.78115950000938,83.33116760000121,[0.08072916666666667],[0.15104166666666666],[1],[0],[0],[1.5611579000251368],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
12,0,12,0,,,,,83.34646839997731,,,,,,,,,,,,,,,,,83.33381229999941,83.34646839997731,83.34646839997731,83.34646839997731,83.34646839997731,83.34646839997731,83.34646839997731,83.34646839997731,0.0010936000035144389,83.34646839997731,84.89646940003149,[0.11458333333333333],[0.06510416666666667],[1],[0],[0],[1.5613033000263385],[1],['subtle_anger'],84.89789480000036,84.91142249997938,0.0006503000040538609,84.91142249997938,84.91142249997938,84.91142249997938,84.91142249997938,84.91142249997938,84.91142249997938,84.91142249997938,86.72816830000374,[0.1640625],[-0.2682291666666667],[1],[0],[0],[1.8289519000099972],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
13,0,13,0,,,,,86.74291060003452,,,,,,,,,,,,,,,,,86.73046460002661,86.74291060003452,86.74291060003452,86.74291060003452,86.74291060003452,86.74291060003452,86.74291060003452,86.74291060003452,0.0012025999603793025,86.74291060003452,89.31068049999885,[-0.19791666666666666],[0.3020833333333333],[1],[0],[0],[2.5785712000215426],[1],['subtle_anger'],89.31237930001225,89.3240246999776,0.000742600008379668,89.3240246999776,89.3240246999776,89.3240246999776,89.3240246999776,89.3240246999776,89.3240246999776,89.3240246999776,91.22441379999509,[0.020833333333333332],[-0.21223958333333334],[1],[0],[0],[1.9106345999753103],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
14,0,14,0,,,,,91.23809190001339,,,,,,,,,,,,,,,,,91.22688430000562,91.23809190001339,91.23809190001339,91.23809190001339,91.23809190001339,91.23809190001339,91.23809190001339,91.23809190001339,0.001644000003580004,91.23809190001339,93.83997470000759,[-0.3151041666666667],[0.140625],[1],[0],[0],[2.6112058000289835],[1],['subtle_anger'],93.84217730001546,93.85329350002576,0.0009024000028148293,93.85329350002576,93.85329350002576,93.85329350002576,93.85329350002576,93.85329350002576,93.85329350002576,93.85329350002576,95.38670819997787,[0.22526041666666666],[-0.171875],[1],[0],[0],[1.5428198999725282],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
15,0,15,0,,,,,95.40076129999943,,,,,,,,,,,,,,,,,95.38964680000208,95.40076129999943,95.40076129999943,95.40076129999943,95.40076129999943,95.40076129999943,95.40076129999943,95.40076129999943,0.0015575999859720469,95.40076129999943,101.34704090002924,[-0.4869791666666667],[-0.3229166666666667],[1],[0],[0],[5.955734800023492],[1],['subtle_anger'],101.34825719997752,101.36147709999932,0.0004855000297538936,101.36147709999932,101.36147709999932,101.36147709999932,101.36147709999932,101.36147709999932,101.36147709999932,101.36147709999932,103.46277139999438,[0.37890625],[0.020833333333333332],[1],[0],[0],[2.113029300002381],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
16,0,16,0,,,,,103.47920030000387,,,,,,,,,,,,,,,,,103.46590609999839,103.47920030000387,103.47920030000387,103.47920030000387,103.47920030000387,103.47920030000387,103.47920030000387,103.47920030000387,0.0017798999906517565,103.47920030000387,105.14367820002371,[0.3919270833333333],[-0.38671875],[1],[0],[0],[1.6757130000041798],[1],['subtle_anger'],105.14552880002884,105.15759830002207,0.0008200000156648457,105.15759830002207,105.15759830002207,105.15759830002207,105.15759830002207,105.15759830002207,105.15759830002207,105.15759830002207,107.09165740001481,[0.07942708333333333],[0.21354166666666666],[1],[0],[0],[1.9445640000049025],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
17,0,17,0,,,,,107.10619459999725,,,,,,,,,,,,,,,,,107.09360279998509,107.10619459999725,107.10619459999725,107.10619459999725,107.10619459999725,107.10619459999725,107.10619459999725,107.10619459999725,0.0008877000072970986,107.10619459999725,109.4086413999903,[-0.24609375],[0.13151041666666666],[1],[0],[0],[2.3134209999698214],[1],['subtle_anger'],109.41115280002123,109.42345719999867,0.0010445999796502292,109.42345719999867,109.42345719999867,109.42345719999867,109.42345719999867,109.42345719999867,109.42345719999867,109.42345719999867,111.38691090000793,[-0.10677083333333333],[0.05078125],[1],[0],[0],[1.9739964000182226],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05T,001,2024-12-03_20h22.07.941,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 20h22.27.743613 +0530,
