loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,guidelines.started,text.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,find_1.started,text_2.started,find_image_1.started,key_resp_2.started,find_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,baseline_sa.started,subtle_anger.started,n_1.started,n_2.started,n_3.started,n_4.started,n_5.started,n_6.started,mouse_resp.started,fix_1.started,baseline_sa.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.corr,mouse_resp.clicked_name,main_sa.started,subtle_anger_main.started,mouse_resp_4.started,d_1.started,d_2.started,d_3.started,s_1.started,s_2.started,s_3.started,fix_2.started,main_sa.stopped,mouse_resp_4.x,mouse_resp_4.y,mouse_resp_4.leftButton,mouse_resp_4.midButton,mouse_resp_4.rightButton,mouse_resp_4.time,mouse_resp_4.corr,mouse_resp_4.clicked_name,find_3.started,text_4.started,key_resp_4.started,find_image__.started,find_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,baseline_ca.started,clear_anger.started,n_7.started,n_8.started,n_9.started,n_10.started,n_11.started,n_12.started,mouse_resp_3.started,fix_3.started,baseline_ca.stopped,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.corr,mouse_resp_3.clicked_name,main_ca.started,clear_anger_main.started,mouse_resp_5.started,d_4.started,d_5.started,d_6.started,s_4.started,s_5.started,s_6.started,fix_4.started,main_ca.stopped,mouse_resp_5.x,mouse_resp_5.y,mouse_resp_5.leftButton,mouse_resp_5.midButton,mouse_resp_5.rightButton,mouse_resp_5.time,mouse_resp_5.corr,mouse_resp_5.clicked_name,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,24,0,24,0,406.8350516000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.82313009997597,406.8350516000064,406.8350516000064,406.8350516000064,406.8350516000064,406.8350516000064,406.8350516000064,406.8350516000064,0.0011100000119768083,406.8350516000064,409.4015401999932,[-0.3255208333333333],[-0.4557291666666667],[1],[0],[0],[2.576903799956199],[1],['clear_anger'],409.40295110002626,409.4160519000143,0.0006351999472826719,409.4160519000143,409.4160519000143,409.4160519000143,409.4160519000143,409.4160519000143,409.4160519000143,409.4160519000143,410.80080289999023,[0.06640625],[-0.12630208333333334],[1],[0],[0],[1.3964670000132173],[],[],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,25,0,25,0,410.8148453999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.8027874000254,410.8148453999893,410.8148453999893,410.8148453999893,410.8148453999893,410.8148453999893,410.8148453999893,410.8148453999893,0.0011329000117257237,410.8148453999893,412.3818173999898,[-0.4674479166666667],[-0.4505208333333333],[1],[0],[0],[1.5776745000039227],[1],['clear_anger'],412.38315960002365,412.3965996999759,0.0006125000072643161,412.3965996999759,412.3965996999759,412.3965996999759,412.3965996999759,412.3965996999759,412.3965996999759,412.3965996999759,413.71440120000625,[0.359375],[0.14453125],[1],[0],[0],[1.3298897999920882],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,26,0,26,0,413.7282513999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.7168286999804,413.7282513999962,413.7282513999962,413.7282513999962,413.7282513999962,413.7282513999962,413.7282513999962,413.7282513999962,0.001310699968598783,413.7282513999962,414.614365299989,[0.24348958333333334],[0.20572916666666666],[1],[0],[0],[0.8958266000263393],[1],['clear_anger'],414.61623270000564,414.6274430999765,0.0007357000140473247,414.6274430999765,414.6274430999765,414.6274430999765,414.6274430999765,414.6274430999765,414.6274430999765,414.6274430999765,416.46308660000795,[-0.2734375],[-0.20963541666666666],[1],[0],[0],[1.8451143999700435],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,27,0,27,0,416.47739060001913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.46559520001756,416.47739060001913,416.47739060001913,416.47739060001913,416.47739060001913,416.47739060001913,416.47739060001913,416.47739060001913,0.0013828999944962561,416.47739060001913,417.726839400013,[0.2916666666666667],[-0.20572916666666666],[1],[0],[0],[1.259610899956897],[1],['clear_anger'],417.7283507999964,417.74117160000606,0.0007343000033870339,417.74117160000606,417.74117160000606,417.74117160000606,417.74117160000606,417.74117160000606,417.74117160000606,417.74117160000606,419.9744892999879,[-0.3033854166666667],[0.30078125],[1],[0],[0],[2.2445604999666102],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,28,0,28,0,419.98896879999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9768782000174,419.98896879999666,419.98896879999666,419.98896879999666,419.98896879999666,419.98896879999666,419.98896879999666,419.98896879999666,0.0013924000086262822,419.98896879999666,421.15797260002,[-0.4088541666666667],[0.390625],[1],[0],[0],[1.1793386000208557],[1],['clear_anger'],421.1595510999905,421.17076489998726,0.0007692000363022089,421.17076489998726,421.17076489998726,421.17076489998726,421.17076489998726,421.17076489998726,421.17076489998726,421.17076489998726,422.5048708000104,[0.4153645833333333],[0.14192708333333334],[1],[0],[0],[1.3439016999909654],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,29,0,29,0,422.5195839999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.5067337999935,422.5195839999942,422.5195839999942,422.5195839999942,422.5195839999942,422.5195839999942,422.5195839999942,422.5195839999942,0.0010428999667055905,422.5195839999942,424.153317600023,[-0.14192708333333334],[-0.4505208333333333],[1],[0],[0],[1.6453138000215404],[1],['clear_anger'],424.1548507999978,424.1680033999728,0.0005948999896645546,424.1680033999728,424.1680033999728,424.1680033999728,424.1680033999728,424.1680033999728,424.1680033999728,424.1680033999728,427.4010211999994,[-0.2421875],[-0.0703125],[1],[0],[0],[3.2448227000422776],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,30,0,30,0,427.41477650002344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.40327680000337,427.41477650002344,427.41477650002344,427.41477650002344,427.41477650002344,427.41477650002344,427.41477650002344,427.41477650002344,0.0012517999857664108,427.41477650002344,429.1815625000163,[-0.33203125],[-0.3046875],[1],[0],[0],[1.7768141000415199],[1],['clear_anger'],429.18293910002103,429.19639150000876,0.0007207999587990344,429.19639150000876,429.19639150000876,429.19639150000876,429.19639150000876,429.19639150000876,429.19639150000876,429.19639150000876,430.2149396999739,[0.057291666666666664],[0.140625],[1],[0],[0],[1.030596400029026],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,31,0,31,0,430.2286959000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.21711550001055,430.2286959000048,430.2286959000048,430.2286959000048,430.2286959000048,430.2286959000048,430.2286959000048,430.2286959000048,0.0012865000171586871,430.2286959000048,431.36392089998117,[-0.09244791666666667],[0.0625],[1],[0],[0],[1.145125899987761],[],[],431.3656037999899,431.3778798999847,0.0007692000363022089,431.3778798999847,431.3778798999847,431.3778798999847,431.3778798999847,431.3778798999847,431.3778798999847,431.3778798999847,434.4432082999847,[-0.00390625],[-0.12630208333333334],[1],[0],[0],[3.0761788000236265],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,32,0,32,0,434.4581590999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.4451201999909,434.4581590999733,434.4581590999733,434.4581590999733,434.4581590999733,434.4581590999733,434.4581590999733,434.4581590999733,0.001049000013154,434.4581590999733,435.4915948000271,[0.3177083333333333],[0.20052083333333334],[1],[0],[0],[1.0451507000252604],[1],['clear_anger'],435.49280649999855,435.5074732999783,0.000590000010561198,435.5074732999783,435.5074732999783,435.5074732999783,435.5074732999783,435.5074732999783,435.5074732999783,435.5074732999783,436.6249195000273,[-0.2916666666666667],[0.3346354166666667],[1],[0],[0],[1.1308171999990009],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,33,0,33,0,436.6390803999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.6268232999719,436.6390803999966,436.6390803999966,436.6390803999966,436.6390803999966,436.6390803999966,436.6390803999966,436.6390803999966,0.0010644000140018761,436.6390803999966,438.4393276000046,[0.4947916666666667],[-0.1171875],[1],[0],[0],[1.8111233999952674],[1],['clear_anger'],438.4409486000077,438.45412670000223,0.0006415999960154295,438.45412670000223,438.45412670000223,438.45412670000223,438.45412670000223,438.45412670000223,438.45412670000223,438.45412670000223,441.47049699997297,[0.29296875],[0.0013020833333333333],[1],[0],[0],[3.028303099970799],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,34,0,34,0,441.4847161999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.47199950000504,441.4847161999787,441.4847161999787,441.4847161999787,441.4847161999787,441.4847161999787,441.4847161999787,441.4847161999787,0.0007171999895945191,441.4847161999787,442.41892179998104,[0.24869791666666666],[0.029947916666666668],[1],[0],[0],[0.9457007999881171],[1],['clear_anger'],442.42044949997216,442.4337557000108,0.0006081999745219946,442.4337557000108,442.4337557000108,442.4337557000108,442.4337557000108,442.4337557000108,442.4337557000108,442.4337557000108,446.13180259999353,[0.4244791666666667],[0.1640625],[1],[0],[0],[3.7100723999901675],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,35,0,35,0,446.14677709998796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.13363180001033,446.14677709998796,446.14677709998796,446.14677709998796,446.14677709998796,446.14677709998796,446.14677709998796,446.14677709998796,0.0010133000323548913,446.14677709998796,447.6142112999805,[0.03125],[-0.3658854166666667],[1],[0],[0],[1.4793226999463513],[1],['clear_anger'],447.61560239997925,447.62849729997106,0.000665400002617389,447.62849729997106,447.62849729997106,447.62849729997106,447.62849729997106,447.62849729997106,447.62849729997106,447.62849729997106,450.39540480001597,[0.18619791666666666],[0.020833333333333332],[1],[0],[0],[2.7783968000439927],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,36,0,36,0,450.40910230000736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.39790520002134,450.40910230000736,450.40910230000736,450.40910230000736,450.40910230000736,450.40910230000736,450.40910230000736,450.40910230000736,0.0015229000127874315,450.40910230000736,454.2414963999763,[0.14973958333333334],[0.4309895833333333],[1],[0],[0],[3.841770800005179],[1],['clear_anger'],454.24306730000535,454.2550563000259,0.0006345000001601875,454.2550563000259,454.2550563000259,454.2550563000259,454.2550563000259,454.2550563000259,454.2550563000259,454.2550563000259,458.02221800002735,[-0.3072916666666667],[0.18229166666666666],[1],[0],[0],[3.777620700013358],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,37,0,37,0,458.0369186999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.02472530002706,458.0369186999742,458.0369186999742,458.0369186999742,458.0369186999742,458.0369186999742,458.0369186999742,458.0369186999742,0.001458599988836795,458.0369186999742,459.15320669999346,[0.13671875],[0.078125],[1],[0],[0],[1.126690500008408],[1],['clear_anger'],459.15519969997695,459.16704209998716,0.0008740999619476497,459.16704209998716,459.16704209998716,459.16704209998716,459.16704209998716,459.16704209998716,459.16704209998716,459.16704209998716,460.2193965999759,[-0.024739583333333332],[0.3203125],[1],[0],[0],[1.0625324999564327],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,38,0,38,0,460.23391409998294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.2218307000003,460.23391409998294,460.23391409998294,460.23391409998294,460.23391409998294,460.23391409998294,460.23391409998294,460.23391409998294,0.001366899989079684,460.23391409998294,461.56743739999365,[-0.046875],[-0.2760416666666667],[1],[0],[0],[1.3439796000020579],[1],['clear_anger'],461.56905290001305,461.581811400014,0.0006350000039674342,461.581811400014,461.581811400014,461.581811400014,461.581811400014,461.581811400014,461.581811400014,461.581811400014,463.5648683999898,[0.3984375],[-0.4375],[1],[0],[0],[1.9943444000091404],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,39,0,39,0,463.5794709000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.56719209998846,463.5794709000038,463.5794709000038,463.5794709000038,463.5794709000038,463.5794709000038,463.5794709000038,463.5794709000038,0.0012732000323012471,463.5794709000038,465.16461039998103,[0.21484375],[-0.3684895833333333],[1],[0],[0],[1.5957148000015877],[1],['clear_anger'],465.16664890001994,465.1780849000206,0.000908499991055578,465.1780849000206,465.1780849000206,465.1780849000206,465.1780849000206,465.1780849000206,465.1780849000206,465.1780849000206,466.29704670002684,[0.17057291666666666],[-0.3151041666666667],[1],[0],[0],[1.128654500003904],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,40,0,40,0,466.309954700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2991461000056,466.309954700002,466.309954700002,466.309954700002,466.309954700002,466.309954700002,466.309954700002,466.309954700002,0.0011471000034362078,466.309954700002,467.42848770000273,[0.1953125],[0.1875],[1],[0],[0],[1.1277864000294358],[1],['clear_anger'],467.43031690001953,467.44234319997486,0.000896100013051182,467.44234319997486,467.44234319997486,467.44234319997486,467.44234319997486,467.44234319997486,467.44234319997486,467.44234319997486,470.0266542999889,[0.4244791666666667],[-0.16536458333333334],[1],[0],[0],[2.5946773000177927],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,41,0,41,0,470.04036430001725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0290094999946,470.04036430001725,470.04036430001725,470.04036430001725,470.04036430001725,470.04036430001725,470.04036430001725,470.04036430001725,0.0014208999928086996,470.04036430001725,471.2100387000246,[0.51953125],[-0.20963541666666666],[1],[0],[0],[1.179109700024128],[1],['clear_anger'],471.212410099979,471.23882680002134,0.0009319999953731894,471.23882680002134,471.23882680002134,471.23882680002134,471.23882680002134,471.23882680002134,471.23882680002134,471.23882680002134,474.3379844999872,[0.3515625],[-0.0234375],[1],[0],[0],[3.1240440999972634],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,42,0,42,0,474.3524598000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3398568999837,474.3524598000222,474.3524598000222,474.3524598000222,474.3524598000222,474.3524598000222,474.3524598000222,474.3524598000222,0.0010446999804116786,474.3524598000222,476.01952899998287,[-0.1796875],[-0.24869791666666666],[1],[0],[0],[1.678166900004726],[1],['clear_anger'],476.0212596000056,476.034353199997,0.0006212000153027475,476.034353199997,476.034353199997,476.034353199997,476.034353199997,476.034353199997,476.034353199997,476.034353199997,477.18514810001943,[0.06640625],[-0.059895833333333336],[1],[0],[0],[1.1625855999882333],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,43,0,43,0,477.1992726000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1868438000092,477.1992726000026,477.1992726000026,477.1992726000026,477.1992726000026,477.1992726000026,477.1992726000026,477.1992726000026,0.0009134000283665955,477.1992726000026,480.0315764999832,[-0.3776041666666667],[-0.16666666666666666],[1],[0],[0],[2.8435020999750122],[1],['clear_anger'],480.03287779999664,480.04689759999746,0.00045930000487715006,480.04689759999746,480.04689759999746,480.04689759999746,480.04689759999746,480.04689759999746,480.04689759999746,480.04689759999746,481.1971886000247,[0.3880208333333333],[0.3424479166666667],[1],[0],[0],[1.1632508999900892],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,44,0,44,0,481.2123500999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.19876090000616,481.2123500999878,481.2123500999878,481.2123500999878,481.2123500999878,481.2123500999878,481.2123500999878,481.2123500999878,0.0008555999957025051,481.2123500999878,482.64516419998836,[-0.14583333333333334],[0.06640625],[1],[0],[0],[1.445233200036455],[1],['clear_anger'],482.6465035000001,482.66084099997533,0.0006004999740980566,482.66084099997533,482.66084099997533,482.66084099997533,482.66084099997533,482.66084099997533,482.66084099997533,482.66084099997533,485.72722369997064,[-0.05859375],[0.01953125],[1],[0],[0],[3.079376899986528],[],[],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,45,0,45,0,485.74080500000855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.7294069000054,485.74080500000855,485.74080500000855,485.74080500000855,485.74080500000855,485.74080500000855,485.74080500000855,485.74080500000855,0.0013601999962702394,485.74080500000855,486.99323060002644,[-0.3619791666666667],[0.2109375],[1],[0],[0],[1.2622054999810643],[1],['clear_anger'],486.9950049999752,487.00771899998654,0.0008011999889276922,487.00771899998654,487.00771899998654,487.00771899998654,487.00771899998654,487.00771899998654,487.00771899998654,487.00771899998654,487.8921579999733,[0.265625],[0.34375],[1],[0],[0],[0.895690800040029],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,46,0,46,0,487.9058724999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.8940313999774,487.9058724999777,487.9058724999777,487.9058724999777,487.9058724999777,487.9058724999777,487.9058724999777,487.9058724999777,0.0010265999590046704,487.9058724999777,491.2554302000208,[0.3111979166666667],[-0.2942708333333333],[1],[0],[0],[3.359926600009203],[1],['clear_anger'],491.2572145999875,491.268890700012,0.0008188000065274537,491.268890700012,491.268890700012,491.268890700012,491.268890700012,491.268890700012,491.268890700012,491.268890700012,492.67151890002424,[-0.08463541666666667],[-0.234375],[1],[0],[0],[1.412654499989003],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,47,0,47,0,492.6847783999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.6738035000162,492.6847783999983,492.6847783999983,492.6847783999983,492.6847783999983,492.6847783999983,492.6847783999983,492.6847783999983,0.0013411999680101871,492.6847783999983,493.6850994999986,[-0.22786458333333334],[-0.13411458333333334],[1],[0],[0],[1.0097072999924421],[1],['clear_anger'],493.686319099972,493.7004369000206,0.0004634000360965729,493.7004369000206,493.7004369000206,493.7004369000206,493.7004369000206,493.7004369000206,493.7004369000206,493.7004369000206,497.6985099000158,[-0.3802083333333333],[0.11588541666666667],[1],[0],[0],[4.011055100010708],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,48,0,48,0,497.7126350000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.7006516000256,497.7126350000035,497.7126350000035,497.7126350000035,497.7126350000035,497.7126350000035,497.7126350000035,497.7126350000035,0.0010936000035144389,497.7126350000035,499.74634459998924,[0.48828125],[-0.37890625],[1],[0],[0],[2.0443123999866657],[1],['clear_anger'],499.74793140002294,499.7607265000115,0.0007853999850340188,499.7607265000115,499.7607265000115,499.7607265000115,499.7607265000115,499.7607265000115,499.7607265000115,499.7607265000115,500.728874500026,[0.057291666666666664],[0.1640625],[1],[0],[0],[0.9795234000193886],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,49,0,49,0,500.7435005999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.730951000005,500.7435005999869,500.7435005999869,500.7435005999869,500.7435005999869,500.7435005999869,500.7435005999869,500.7435005999869,0.0011397000052966177,500.7435005999869,501.8430196000263,[-0.3059895833333333],[-0.078125],[1],[0],[0],[1.1106062000035308],[1],['clear_anger'],501.8444824999897,501.85882429999765,0.0005928000318817794,501.85882429999765,501.85882429999765,501.85882429999765,501.85882429999765,501.85882429999765,501.85882429999765,501.85882429999765,503.1098886000109,[0.4192708333333333],[0.11067708333333333],[1],[0],[0],[1.2640887000015937],[1],['clear_anger_main'],,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1117039999808,503.124716499995,506.12321160000283,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
