trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Hello.started,text_2.started,Hello.stopped,guidelines.started,guideline.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,num_distr,mouse.started,polygon.started,target.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Thank_you.started,text_3.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
75,0,75,0,145.78532399982214,,,,,,,,,,,,145.7630893997848,5,0.015449099708348513,145.78532399982214,145.78532399982214,147.70791660016403,[0.4661458333333333],[0.11328125],[1],[0],[0],[1.9443914000876248],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
76,0,76,0,147.7517133001238,,,,,,,,,,,,147.71089019998908,10,0.029795799870043993,147.7517133001238,147.7517133001238,149.83912960020825,[0.23697916666666666],[-0.0234375],[1],[0],[0],[2.1278458000160754],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
77,0,77,0,149.88267910014838,,,,,,,,,,,,149.84212169982493,10,0.02924990002065897,149.88267910014838,149.88267910014838,152.08733549993485,[0.48046875],[-0.4192708333333333],[1],[0],[0],[2.24476550007239],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
78,0,78,0,152.1135967001319,,,,,,,,,,,,152.09029289986938,5,0.015814899932593107,152.1135967001319,152.1135967001319,155.8332283999771,[-0.020833333333333332],[0.48046875],[1],[0],[0],[3.742492100223899],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
79,0,79,0,155.8777626999654,,,,,,,,,,,,155.83630109997466,10,0.030583399813622236,155.8777626999654,155.8777626999654,157.14814320020378,[-0.0703125],[0.3125],[1],[0],[0],[1.3114816998131573],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
80,0,80,0,157.1749602998607,,,,,,,,,,,,157.1512170000933,5,0.015679599717259407,157.1749602998607,157.1749602998607,158.59729749988765,[-0.3606770833333333],[0.15885416666666666],[1],[0],[0],[1.4456394002772868],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
81,0,81,0,158.62417839979753,,,,,,,,,,,,158.60020399978384,5,0.015542199835181236,158.62417839979753,158.62417839979753,160.06282510003075,[-0.23307291666666666],[0.07682291666666667],[1],[0],[0],[1.4621009998954833],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
82,0,82,0,160.0893369000405,,,,,,,,,,,,160.0657378998585,5,0.01616480015218258,160.0893369000405,160.0893369000405,162.5442673000507,[-0.3932291666666667],[-0.4453125],[1],[0],[0],[2.4781034998595715],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
83,0,83,0,162.57039600005373,,,,,,,,,,,,162.54721560003236,5,0.01563710020855069,162.57039600005373,162.57039600005373,164.32516179978848,[0.0859375],[0.43359375],[1],[0],[0],[1.77746000001207],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
84,0,84,0,164.3512585000135,,,,,,,,,,,,164.32810109993443,5,0.01557180006057024,164.3512585000135,164.3512585000135,166.15714369993657,[0.41796875],[-0.0859375],[1],[0],[0],[1.8285680003464222],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
85,0,85,0,166.20111830020323,,,,,,,,,,,,166.160058000125,10,0.02983959997072816,166.20111830020323,166.20111830020323,169.00474670017138,[-0.3580729166666667],[-0.3815104166666667],[1],[0],[0],[2.8441147999837995],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
86,0,86,0,169.0482139000669,,,,,,,,,,,,169.00764589989558,10,0.02929560001939535,169.0482139000669,169.0482139000669,170.93589190021157,[-0.28125],[-0.059895833333333336],[1],[0],[0],[1.927664800081402],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
87,0,87,0,170.97938919998705,,,,,,,,,,,,170.9389065997675,10,0.029383900109678507,170.97938919998705,170.97938919998705,172.8998440997675,[-0.4700520833333333],[0.4869791666666667],[1],[0],[0],[1.9605009998194873],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
88,0,88,0,172.92616409994662,,,,,,,,,,,,172.90280329994857,5,0.015716500114649534,172.92616409994662,172.92616409994662,175.2314092000015,[0.4947916666666667],[0.18098958333333334],[1],[0],[0],[2.328170600347221],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
89,0,89,0,175.27563349995762,,,,,,,,,,,,175.2350646997802,10,0.02983729960396886,175.27563349995762,175.27563349995762,176.7291737999767,[0.3372395833333333],[0.3606770833333333],[1],[0],[0],[1.493693399708718],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
90,0,90,0,176.77329300018027,,,,,,,,,,,,176.73250709986314,10,0.029896199703216553,176.77329300018027,176.77329300018027,179.62685649981722,[0.4153645833333333],[-0.23177083333333334],[1],[0],[0],[2.893940399866551],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
91,0,91,0,179.65245639998466,,,,,,,,,,,,179.629733200185,5,0.015534000005573034,179.65245639998466,179.65245639998466,181.90762430010363,[-0.057291666666666664],[-0.4140625],[1],[0],[0],[2.2774628000333905],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
92,0,92,0,181.9340865998529,,,,,,,,,,,,181.9106096001342,5,0.01588509976863861,181.9340865998529,181.9340865998529,183.67295720009133,[0.3098958333333333],[-0.2747395833333333],[1],[0],[0],[1.7618436999619007],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
93,0,93,0,183.71750700008124,,,,,,,,,,,,183.67592260008678,10,0.030051799956709146,183.71750700008124,183.71750700008124,187.2856637001969,[0.4440104166666667],[0.21875],[1],[0],[0],[3.609208300244063],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
94,0,94,0,187.3295610002242,,,,,,,,,,,,187.28866910003126,10,0.029429899994283915,187.3295610002242,187.3295610002242,188.801061199978,[0.359375],[0.375],[1],[0],[0],[1.5119592999108136],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
95,0,95,0,188.84495070017874,,,,,,,,,,,,188.8039794000797,10,0.03018169989809394,188.84495070017874,188.84495070017874,190.91523719998077,[-0.4192708333333333],[-0.21484375],[1],[0],[0],[2.1108118002302945],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
96,0,96,0,190.95921789994463,,,,,,,,,,,,190.91812139982358,10,0.02962569985538721,190.95921789994463,190.95921789994463,193.3465021001175,[-0.09765625],[-0.4075520833333333],[1],[0],[0],[2.4279439002275467],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
97,0,97,0,193.3724294998683,,,,,,,,,,,,193.34944080002606,5,0.015967499930411577,193.3724294998683,193.3724294998683,195.6112033999525,[0.4361979166666667],[-0.12630208333333334],[1],[0],[0],[2.261283100116998],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
98,0,98,0,195.6377238999121,,,,,,,,,,,,195.61417309986427,5,0.01608720002695918,195.6377238999121,195.6377238999121,197.42564280005172,[0.03125],[-0.22916666666666666],[1],[0],[0],[1.8110611997544765],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
99,0,99,0,197.45160009991378,,,,,,,,,,,,197.42847550008446,5,0.015569400042295456,197.45160009991378,197.45160009991378,199.75731030013412,[0.4518229166666667],[0.265625],[1],[0],[0],[2.328303599730134],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
100,0,100,0,199.80137370014563,,,,,,,,,,,,199.76023689983413,10,0.02975660003721714,199.80137370014563,199.80137370014563,202.27110890019685,[-0.4166666666666667],[-0.22265625],[1],[0],[0],[2.5104200998321176],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
101,0,101,0,202.2979485001415,,,,,,,,,,,,202.27425660006702,5,0.01616810029372573,202.2979485001415,202.2979485001415,203.47045189980417,[-0.37890625],[-0.13151041666666666],[1],[0],[0],[1.1956600998528302],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
102,0,102,0,203.4964136998169,,,,,,,,,,,,203.47338199988008,5,0.01554850023239851,203.4964136998169,203.4964136998169,205.4181232000701,[0.06380208333333333],[-0.4192708333333333],[1],[0],[0],[1.944331499747932],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
103,0,103,0,205.46286719990894,,,,,,,,,,,,205.42106920015067,10,0.03033620025962591,205.46286719990894,205.46286719990894,207.58321289997548,[0.4088541666666667],[-0.23958333333333334],[1],[0],[0],[2.161577000282705],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
104,0,104,0,207.62714989995584,,,,,,,,,,,,207.58611379982904,10,0.02995810005813837,207.62714989995584,207.62714989995584,210.14704259997234,[-0.3385416666666667],[-0.234375],[1],[0],[0],[2.5604321998544037],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
105,0,105,0,210.1913101999089,,,,,,,,,,,,210.1499751000665,10,0.029978299979120493,210.1913101999089,210.1913101999089,216.59122909978032,[0.18619791666666666],[0.4544270833333333],[1],[0],[0],[6.440770000219345],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
106,0,106,0,216.61744630010799,,,,,,,,,,,,216.594398799818,5,0.01575689995661378,216.61744630010799,216.61744630010799,217.72277719993144,[0.024739583333333332],[0.3020833333333333],[1],[0],[0],[1.1279933997429907],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
107,0,107,0,217.76572629995644,,,,,,,,,,,,217.72569099999964,10,0.028722200077027082,217.76572629995644,217.76572629995644,219.47121910005808,[-0.3763020833333333],[0.0234375],[1],[0],[0],[1.7450145999900997],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
108,0,108,0,219.49826070014387,,,,,,,,,,,,219.47426880011335,5,0.016483299899846315,219.49826070014387,219.49826070014387,221.28561080014333,[-0.037760416666666664],[-0.3528645833333333],[1],[0],[0],[1.8109297002665699],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
109,0,109,0,221.33091770019382,,,,,,,,,,,,221.28856670018286,10,0.03101930022239685,221.33091770019382,221.33091770019382,223.13446989981458,[0.30078125],[0.17057291666666666],[1],[0],[0],[1.8454622002318501],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
110,0,110,0,223.16125850006938,,,,,,,,,,,,223.13738470012322,5,0.015931999776512384,223.16125850006938,223.16125850006938,224.69961709994823,[-0.045572916666666664],[0.10677083333333333],[1],[0],[0],[1.561688399873674],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
111,0,111,0,224.7434665998444,,,,,,,,,,,,224.70257299998775,10,0.0298331999219954,224.7434665998444,224.7434665998444,225.8809277000837,[-0.4075520833333333],[0.09375],[1],[0],[0],[1.1779294000007212],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
112,0,112,0,225.90787799982354,,,,,,,,,,,,225.88399269990623,5,0.016532799694687128,225.90787799982354,225.90787799982354,227.43003530008718,[0.11067708333333333],[0.26953125],[1],[0],[0],[1.5456237001344562],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
113,0,113,0,227.4558684998192,,,,,,,,,,,,227.43292229995131,5,0.015647099819034338,227.4558684998192,227.4558684998192,229.29486079979688,[0.19401041666666666],[-0.17057291666666666],[1],[0],[0],[1.8614993998780847],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
114,0,114,0,229.3210428999737,,,,,,,,,,,,229.29788749990985,5,0.015556399710476398,229.3210428999737,229.3210428999737,231.10927300015464,[-0.4869791666666667],[0.34765625],[1],[0],[0],[1.8108761999756098],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
115,0,115,0,231.1356433001347,,,,,,,,,,,,231.11226780014113,5,0.016048099845647812,231.1356433001347,231.1356433001347,232.87445730017498,[-0.4127604166666667],[0.036458333333333336],[1],[0],[0],[1.7617919999174774],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
116,0,116,0,232.9004705999978,,,,,,,,,,,,232.8774993000552,5,0.015295499935746193,232.9004705999978,232.9004705999978,235.50536319985986,[0.4427083333333333],[-0.2604166666666667],[1],[0],[0],[2.6274397000670433],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
117,0,117,0,235.53134750016034,,,,,,,,,,,,235.508379700128,5,0.015864400193095207,235.53134750016034,235.53134750016034,237.2371257999912,[-0.0546875],[-0.07291666666666667],[1],[0],[0],[1.7283376003615558],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
118,0,118,0,237.28104449994862,,,,,,,,,,,,237.24002810008824,10,0.02944539999589324,237.28104449994862,237.28104449994862,239.03548450022936,[-0.4700520833333333],[-0.4440104166666667],[1],[0],[0],[1.794944599736482],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
119,0,119,0,239.06108980020508,,,,,,,,,,,,239.0384531999007,5,0.015234899707138538,239.06108980020508,239.06108980020508,241.18362479982898,[0.203125],[-0.3020833333333333],[1],[0],[0],[2.1447203997522593],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
120,0,120,0,241.22762760007754,,,,,,,,,,,,241.18650829978287,10,0.029528499580919743,241.22762760007754,241.22762760007754,242.91511800000444,[-0.3046875],[-0.16276041666666666],[1],[0],[0],[1.7280699000693858],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
121,0,121,0,242.94164500012994,,,,,,,,,,,,242.91810290003195,5,0.015731199644505978,242.94164500012994,242.94164500012994,245.86269789980724,[0.044270833333333336],[0.4739583333333333],[1],[0],[0],[2.9441595003008842],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
122,0,122,0,245.8884185999632,,,,,,,,,,,,245.8655868000351,5,0.015420400071889162,245.8884185999632,245.8884185999632,247.92641270020977,[0.3333333333333333],[-0.3619791666666667],[1],[0],[0],[2.060421499889344],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
123,0,123,0,247.95220369985327,,,,,,,,,,,,247.9292796999216,5,0.015522500034421682,247.95220369985327,247.95220369985327,250.09067169995978,[-0.0013020833333333333],[0.3932291666666667],[1],[0],[0],[2.160952300298959],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
124,0,124,0,250.1172222001478,,,,,,,,,,,,250.09361370000988,5,0.015880499966442585,250.1172222001478,250.1172222001478,251.5736563000828,[0.2708333333333333],[0.375],[1],[0],[0],[1.479617000091821],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
125,0,125,0,251.59951299987733,,,,,,,,,,,,251.5766770998016,5,0.015560700092464685,251.59951299987733,251.59951299987733,253.62148510012776,[-0.4700520833333333],[0.44921875],[1],[0],[0],[2.044182199984789],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
126,0,126,0,253.64967889990658,,,,,,,,,,,,253.62659320002422,5,0.015562700107693672,253.64967889990658,253.64967889990658,255.75206140009686,[-0.014322916666666666],[-0.2643229166666667],[1],[0],[0],[2.1249231002293527],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
127,0,127,0,255.7788284001872,,,,,,,,,,,,255.75537770008668,5,0.01593129988759756,255.7788284001872,255.7788284001872,257.2837189999409,[-0.22786458333333334],[0.234375],[1],[0],[0],[1.5279052997939289],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
128,0,128,0,257.30951010016724,,,,,,,,,,,,257.28668749984354,5,0.015256400220096111,257.30951010016724,257.30951010016724,258.88249080022797,[0.49609375],[0.3307291666666667],[1],[0],[0],[1.595383099745959],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
129,0,129,0,258.9258567998186,,,,,,,,,,,,258.88539840001613,10,0.029742599930614233,258.9258567998186,258.9258567998186,261.4139140001498,[-0.17447916666666666],[-0.4765625],[1],[0],[0],[2.528083899989724],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
130,0,130,0,261.4576686001383,,,,,,,,,,,,261.41687599988654,10,0.02981359977275133,261.4576686001383,261.4576686001383,263.1782639999874,[0.19791666666666666],[-0.23046875],[1],[0],[0],[1.760943299625069],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
131,0,131,0,263.2045514998026,,,,,,,,,,,,263.18113589985296,5,0.015632899943739176,263.2045514998026,263.2045514998026,264.54456190019846,[0.3216145833333333],[0.12369791666666667],[1],[0],[0],[1.3629222000017762],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
132,0,132,0,264.5867225998081,,,,,,,,,,,,264.54742240021005,10,0.028833999764174223,264.5867225998081,264.5867225998081,266.04206490004435,[0.19010416666666666],[0.4192708333333333],[1],[0],[0],[1.4942393996752799],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
133,0,133,0,266.08608180005103,,,,,,,,,,,,266.0450482000597,10,0.029868199955672026,266.08608180005103,266.08608180005103,267.89073950005695,[0.22916666666666666],[0.30078125],[1],[0],[0],[1.8451630002819002],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
134,0,134,0,267.91666299989447,,,,,,,,,,,,267.8936314000748,5,0.015206699725240469,267.91666299989447,267.91666299989447,269.5555342999287,[0.14583333333333334],[-0.20703125],[1],[0],[0],[1.6614772002212703],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
135,0,135,0,269.59992570010945,,,,,,,,,,,,269.55852579977363,10,0.03043909976258874,269.59992570010945,269.59992570010945,271.0535256997682,[0.18880208333333334],[0.2825520833333333],[1],[0],[0],[1.4945780001580715],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
136,0,136,0,271.08003629976884,,,,,,,,,,,,271.0565551999025,5,0.01602960005402565,271.08003629976884,271.08003629976884,272.38567470014095,[0.48828125],[0.2864583333333333],[1],[0],[0],[1.3286898997612298],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
137,0,137,0,272.4118384998292,,,,,,,,,,,,272.3885853998363,5,0.015850000083446503,272.4118384998292,272.4118384998292,273.7345457999036,[0.3333333333333333],[-0.018229166666666668],[1],[0],[0],[1.3455234998837113],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
138,0,138,0,273.77784049976617,,,,,,,,,,,,273.73744789976627,10,0.029285999946296215,273.77784049976617,273.77784049976617,275.532291600015,[-0.14192708333333334],[0.2760416666666667],[1],[0],[0],[1.7944181999191642],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
139,0,139,0,275.5759779000655,,,,,,,,,,,,275.53537400020286,10,0.029279999900609255,275.5759779000655,275.5759779000655,277.0980214001611,[-0.16796875],[-0.05078125],[1],[0],[0],[1.5620993999764323],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
140,0,140,0,277.1420701998286,,,,,,,,,,,,277.1009472999722,10,0.029824899975210428,277.1420701998286,277.1420701998286,278.89657330000773,[-0.38671875],[0.4036458333333333],[1],[0],[0],[1.7951239999383688],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
141,0,141,0,278.940604200121,,,,,,,,,,,,278.8996341000311,10,0.02990660024806857,278.940604200121,278.940604200121,280.8775972998701,[-0.41015625],[-0.26953125],[1],[0],[0],[1.9775555999949574],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
142,0,142,0,280.9217245001346,,,,,,,,,,,,280.880595699884,10,0.030070899985730648,280.9217245001346,280.9217245001346,282.87545680021867,[-0.23177083333333334],[0.3984375],[1],[0],[0],[1.9944424000568688],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
143,0,143,0,282.9264318998903,,,,,,,,,,,,282.87848229985684,10,0.033184700179845095,282.9264318998903,282.9264318998903,284.8400338999927,[0.24088541666666666],[-0.3580729166666667],[1],[0],[0],[1.9611252001486719],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
144,0,144,0,284.8661620998755,,,,,,,,,,,,284.84302680008113,5,0.015538000036031008,284.8661620998755,284.8661620998755,286.3891671001911,[0.19270833333333334],[0.48046875],[1],[0],[0],[1.545605800114572],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
145,0,145,0,286.4340677000582,,,,,,,,,,,,286.3921102001332,10,0.029932299628853798,286.4340677000582,286.4340677000582,288.15349210007116,[-0.4049479166666667],[0.3776041666666667],[1],[0],[0],[1.7609564000740647],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
146,0,146,0,288.19635370001197,,,,,,,,,,,,288.1568430000916,10,0.029565200209617615,288.19635370001197,288.19635370001197,290.3019344001077,[0.016927083333333332],[-0.421875],[1],[0],[0],[2.144589100033045],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
147,0,147,0,290.32700579985976,,,,,,,,,,,,290.30500139994547,5,0.015595899894833565,290.32700579985976,290.32700579985976,291.8670556000434,[-0.14192708333333334],[0.3333333333333333],[1],[0],[0],[1.5615656999871135],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
148,0,148,0,291.91010079998523,,,,,,,,,,,,291.8699894999154,10,0.0297540002502501,291.91010079998523,291.91010079998523,293.1319236001,[-0.38671875],[0.43359375],[1],[0],[0],[1.2615117002278566],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
149,0,149,0,293.1762020001188,,,,,,,,,,,,293.13482289994135,10,0.030046199914067984,293.1762020001188,293.1762020001188,294.9472765000537,[0.10546875],[-0.048177083333333336],[1],[0],[0],[1.8119878000579774],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
150,0,150,0,294.9931394001469,,,,,,,,,,,,294.9503600001335,10,0.03053480014204979,294.9931394001469,294.9931394001469,296.2620937000029,[0.34375],[0.13932291666666666],[1],[0],[0],[1.3113379999995232],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
151,0,151,0,296.3057308997959,,,,,,,,,,,,296.26503829983994,10,0.030130899976938963,296.3057308997959,296.3057308997959,297.8117339001037,[-0.07291666666666667],[0.3294270833333333],[1],[0],[0],[1.5460985000245273],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
152,0,152,0,297.8567657000385,,,,,,,,,,,,297.81481130002066,10,0.03006599983200431,297.8567657000385,297.8567657000385,299.6091741002165,[0.10026041666666667],[-0.16927083333333334],[1],[0],[0],[1.7938863998278975],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
153,0,153,0,299.6529136002064,,,,,,,,,,,,299.61226869979873,10,0.029444999992847443,299.6529136002064,299.6529136002064,301.39088199986145,[0.01171875],[0.3997395833333333],[1],[0],[0],[1.7781936000101268],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
154,0,154,0,301.4377550999634,,,,,,,,,,,,301.39381860010326,10,0.02954859985038638,301.4377550999634,301.4377550999634,302.67388699995354,[0.15104166666666666],[0.3151041666666667],[1],[0],[0],[1.2795688998885453],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
155,0,155,0,302.7175882998854,,,,,,,,,,,,302.67680669995025,10,0.02948659984394908,302.7175882998854,302.7175882998854,304.3544450001791,[-0.24609375],[0.41796875],[1],[0],[0],[1.677158100064844],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
